dim0,dim1,word,word_most_similar,coords,word_most_similar_indices
0.5558645,-0.38656777,shop,"['house', 'tavern']","(0.5558645129203796, -0.38656777143478394)","[333, 206]"
-0.027614538,-0.080253735,soon,"['well', 'approach', 'quickly', 'watch', 'possible']","(-0.027614537626504898, -0.0802537351846695)","[193, 947, 645, 657, 371]"
-0.41178906,-0.94169176,question,"['why', 'ask', 'questions', 'reason']","(-0.41178905963897705, -0.9416917562484741)","[101, 799, 860, 1096]"
0.366819,-0.1392395,nature,[],"(0.36681899428367615, -0.13923950493335724)",[]
-0.295445,-1.0313197,happy,"['fun', 'ball', 'excited', 'love']","(-0.2954449951648712, -1.0313197374343872)","[1069, 1143, 1135, 875]"
0.7850342,-0.66719455,essek,[],"(0.7850341796875, -0.6671945452690125)",[]
-0.30646732,-0.76443195,wish,"['want', 'hope', 'could']","(-0.30646732449531555, -0.7644319534301758)","[3, 389, 259]"
0.8896196,-0.21707249,ashari,[],"(0.8896195888519287, -0.2170724868774414)",[]
0.57034636,0.8535922,elements,['bits'],"(0.5703463554382324, 0.8535922169685364)",[785]
0.10528502,-0.10901245,usually,['often'],"(0.10528501868247986, -0.10901244729757309)",[958]
1.3225083,-0.7999988,member,['members'],"(1.3225083351135254, -0.7999988198280334)",[317]
0.60341084,-0.43727165,journey,['travel'],"(0.6034108400344849, -0.4372716546058655)",[696]
1.672889,-0.54022795,citation,['needed'],"(1.672888994216919, -0.5402279496192932)",[676]
0.78066605,-0.3165764,leader,['member'],"(0.7806660532951355, -0.31657639145851135)",[898]
0.4232687,-0.32883722,despite,[],"(0.42326870560646057, -0.32883721590042114)",[]
0.8286533,0.15371476,thordak,"['raishan', 'umbrasyl', 'dragon', 'lair', 'chroma', 'conclave']","(0.8286532759666443, 0.15371476113796234)","[977, 1176, 906, 979, 920, 921]"
0.6867994,0.4505518,vision,['darkness'],"(0.6867994070053101, 0.4505518078804016)",[740]
1.2025952,-0.25377035,encountered,"['met', 'discovered', 'found']","(1.2025952339172363, -0.2537703514099121)","[806, 855, 713]"
0.2922853,0.32359123,dragon,"['umbrasyl', 'lair', 'thordak', 'raishan', 'ancient']","(0.292285293340683, 0.3235912322998047)","[1176, 979, 903, 977, 15]"
0.17102146,-0.700534,perhaps,[],"(0.1710214614868164, -0.7005339860916138)",[]
0.014127337,-0.7290356,th,[],"(0.014127337373793125, -0.7290356159210205)",[]
-0.54356605,-0.3109265,level,"['th', 'spells', 'spell']","(-0.5435660481452942, -0.31092649698257446)","[908, 730, 438]"
0.7949076,-0.4805499,research,"['notes', 'knowledge']","(0.7949076294898987, -0.4805499017238617)","[866, 840]"
0.90498143,0.0023494505,elven,"['elf', 'human', 'female', 'woman']","(0.9049814343452454, 0.002349450485780835)","[245, 625, 26, 164]"
0.4934034,0.21257992,horn,['varn'],"(0.4934034049510956, 0.21257992088794708)",[963]
0.16306151,-0.15214741,based,[],"(0.16306151449680328, -0.15214741230010986)",[]
0.7964758,-0.22930798,including,[],"(0.7964758276939392, -0.22930797934532166)",[]
0.71529514,-0.18735264,coast,['wildemount'],"(0.715295135974884, -0.18735264241695404)",[836]
0.3054239,-0.13363135,books,"['items', 'book', 'notes']","(0.30542388558387756, -0.13363134860992432)","[962, 867, 866]"
0.58769923,1.2103846,interior,[],"(0.5876992344856262, 1.2103846073150635)",[]
0.10094319,0.23009223,system,[],"(0.1009431928396225, 0.23009222745895386)",[]
0.608358,0.10335555,hall,['king'],"(0.6083580255508423, 0.10335554927587509)",[868]
1.6114612,-0.6418013,chroma,"['conclave', 'emon', 'thordak']","(1.6114611625671387, -0.6418012976646423)","[921, 681, 903]"
1.5510588,-0.64764845,conclave,"['chroma', 'emon', 'thordak', 'umbrasyl']","(1.5510587692260742, -0.6476484537124634)","[920, 681, 903, 1176]"
-0.23517445,-0.7471654,playing,"['game', 'play']","(-0.23517444729804993, -0.7471653819084167)","[930, 989]"
0.35274062,1.3827491,base,"['top', 'bottom', 'mountain']","(0.352740615606308, 1.382749080657959)","[456, 300, 826]"
-0.09503151,-0.85323423,best,['friends'],"(-0.0950315073132515, -0.8532342314720154)",[606]
0.13960756,-0.6014888,traveler,['jester'],"(0.13960756361484528, -0.6014888286590576)",[858]
0.5781592,0.89407367,crystal,"['orb', 'sword']","(0.5781592130661011, 0.8940736651420593)","[1189, 568]"
-1.02918,-0.4257377,marisha,"['laura', 'sam', 'travis', 'liam', 'taliesin', 'ashley', 'noelle', 'matt', 'mica', 'mary']","(-1.0291800498962402, -0.4257377088069916)","[1085, 1078, 1071, 154, 1014, 1091, 1192, 1064, 1209, 1191]"
0.6336193,-0.84114444,sent,"['wanted', 'brought', 'told']","(0.6336193084716797, -0.8411444425582886)","[1003, 368, 261]"
-0.12054577,-1.1067199,job,[],"(-0.12054576724767685, -1.1067198514938354)",[]
-0.143238,-0.8247958,game,['playing'],"(-0.14323799312114716, -0.8247957825660706)",[922]
-0.20755158,-0.6095155,talking,"['thinking', 'talk', 'tell']","(-0.20755158364772797, -0.6095154881477356)","[296, 649, 778]"
0.31053752,1.0798757,green,"['red', 'blue', 'white', 'black']","(0.31053751707077026, 1.0798757076263428)","[159, 37, 774, 38]"
0.12722301,1.3398651,glass,['window'],"(0.12722301483154297, 1.3398650884628296)",[864]
0.010457206,1.2458472,wood,['metal'],"(0.010457205586135387, 1.245847225189209)",[633]
0.47574112,-0.07909234,kept,['keeping'],"(0.47574111819267273, -0.07909233868122101)",[687]
-0.07356339,-0.80706346,happened,"['happens', 'happen', 'said', 'tell', 'happening', 'doing', 'saying']","(-0.07356338948011398, -0.8070634603500366)","[763, 705, 137, 778, 733, 646, 130]"
-0.3149009,-0.9707454,money,"['food', 'drink']","(-0.3149009048938751, -0.9707453846931458)","[810, 773]"
0.567652,-1.0591974,year,"['years', 'months', 'ago', 'weeks']","(0.5676519870758057, -1.0591974258422852)","[190, 217, 218, 301]"
0.14946756,-0.5722762,started,"['began', 'tried']","(0.1494675576686859, -0.5722761750221252)","[254, 968]"
0.38947234,-0.04097992,general,[],"(0.3894723355770111, -0.04097992181777954)",[]
0.49505368,0.0668623,crownsguard,['guards'],"(0.4950536787509918, 0.06686230003833771)",[401]
-0.52033436,1.2136945,flame,"['burning', 'energy']","(-0.5203343629837036, 1.213694453239441)","[525, 466]"
-0.20030613,0.63408196,unconscious,['falls'],"(-0.20030613243579865, 0.6340819597244263)",[505]
0.6857803,0.41366076,leading,"['leads', 'main', 'hallway', 'tunnel']","(0.6857802867889404, 0.41366076469421387)","[700, 490, 791, 717]"
-0.28362924,0.22438107,full,[],"(-0.28362923860549927, 0.22438107430934906)",[]
0.28270856,1.0652252,below,"['above', 'beneath', 'bottom', 'underneath']","(0.2827085554599762, 1.0652252435684204)","[500, 821, 300, 451]"
0.23736767,0.67003626,approach,"['watch', 'glance', 'begin', 'enter', 'step', 'notice', 'walk']","(0.2373676747083664, 0.670036256313324)","[657, 1179, 82, 973, 605, 750, 653]"
0.401558,-0.09836572,noticed,['notice'],"(0.4015580117702484, -0.09836571663618088)",[750]
-0.24003302,-0.15814659,already,"['because', 'actually', 'since', 've']","(-0.24003301560878754, -0.15814658999443054)","[816, 801, 706, 403]"
0.25083384,-1.1358879,offer,[],"(0.2508338391780853, -1.135887861251831)",[]
-0.37999192,1.1636466,mouth,"['face', 'chest', 'neck']","(-0.37999191880226135, 1.1636465787887573)","[552, 604, 744]"
-0.30791882,1.4854316,wide,"['tall', 'foot', 'feet']","(-0.30791881680488586, 1.4854315519332886)","[722, 486, 33]"
-0.72235674,-0.21375237,quick,"['fast', 'going', 'try']","(-0.7223567366600037, -0.2137523740530014)","[1157, 141, 574]"
-0.51330125,-0.563675,real,"['really', 'too', 'pretty']","(-0.5133012533187866, -0.5636749863624573)","[728, 459, 1047]"
0.13580684,-0.028559143,clear,['fine'],"(0.1358068436384201, -0.028559142723679543)",[475]
1.4674492,-0.63976026,council,"['tal', 'uriel', 'dorei']","(1.4674491882324219, -0.6397602558135986)","[187, 965, 188]"
0.2858324,-0.31875503,kima,"['lady', 'allura', 'clarota']","(0.28583240509033203, -0.31875503063201904)","[357, 680, 1178]"
0.39296153,-0.34050122,often,['usually'],"(0.3929615318775177, -0.34050121903419495)",[897]
1.0111468,-0.52498525,allies,['friends'],"(1.0111467838287354, -0.5249852538108826)",[606]
-0.13747485,-0.022176677,ones,"['those', 'guy']","(-0.13747484982013702, -0.022176677361130714)","[658, 1125]"
0.24609265,-0.0036085437,certain,['such'],"(0.24609264731407166, -0.00360854365862906)",[63]
0.3794151,-0.19282459,items,"['books', 'magical']","(0.3794150948524475, -0.192824587225914)","[916, 667]"
0.60869604,0.051033426,varn,"['clarota', 'horn', 'thordak', 'kevdak']","(0.6086960434913635, 0.05103342607617378)","[1178, 912, 903, 1074]"
1.1345882,-0.7502634,became,[],"(1.1345882415771484, -0.7502633929252625)",[]
1.4019328,-0.5740158,uriel,"['council', 'dorei', 'tal']","(1.4019328355789185, -0.5740157961845398)","[956, 188, 187]"
-0.15513347,-0.684522,investigation,"['insight', 'perception', 'stealth', 'check']","(-0.1551334708929062, -0.6845219731330872)","[1121, 1128, 613, 410]"
1.0180568,-0.107045546,ritual,[],"(1.0180567502975464, -0.10704554617404938)",[]
-0.0037289525,-0.6167813,tried,"['attempted', 'tries', 'trying', 'wanted', 'managed', 'manages']","(-0.0037289524916559458, -0.6167812943458557)","[969, 562, 811, 1003, 404, 601]"
0.95092076,-0.35836995,attempted,"['tried', 'managed', 'due', 'revealed', 'tries']","(0.9509207606315613, -0.35836994647979736)","[968, 404, 461, 383, 562]"
0.7950351,-0.35007212,attacked,['killed'],"(0.7950351238250732, -0.35007211565971375)",[572]
0.89663744,-0.72811556,joined,['met'],"(0.8966374397277832, -0.7281155586242676)",[806]
-0.34242353,-0.75969154,great,"['good', 'cool', 'terrible']","(-0.34242352843284607, -0.7596915364265442)","[735, 1063, 856]"
0.39090383,0.23384778,enter,"['approach', 'room']","(0.3909038305282593, 0.23384778201580048)","[947, 241]"
0.16295739,-0.16724072,instead,['him'],"(0.16295738518238068, -0.16724072396755219)",[112]
0.9329613,-0.5354903,meeting,['met'],"(0.9329612851142883, -0.5354902744293213)",[806]
1.0270163,0.045758903,location,['island'],"(1.027016282081604, 0.04575890302658081)",[978]
0.7818006,-0.21580987,raishan,"['thordak', 'umbrasyl', 'dragon', 'conclave']","(0.7818006277084351, -0.2158098667860031)","[903, 1176, 906, 921]"
0.7532282,0.39623928,island,[],"(0.7532281875610352, 0.3962392807006836)",[]
0.81873953,0.3557618,lair,"['dragon', 'thordak', 'umbrasyl', 'ancient']","(0.8187395334243774, 0.3557617962360382)","[906, 903, 1176, 15]"
0.07002859,0.09198033,beyond,['gate'],"(0.07002858817577362, 0.09198033064603806)",[841]
0.8322973,-0.7066769,yussa,"['twiggy', 'caleb', 'dairon']","(0.8322973251342773, -0.7066769003868103)","[1198, 211, 1170]"
-0.61277217,-0.26148975,healing,"['potion', 'potions', 'word']","(-0.6127721667289734, -0.26148974895477295)","[1037, 983, 55]"
-0.6049193,-0.25008863,potions,"['potion', 'healing']","(-0.6049193143844604, -0.250088632106781)","[1037, 982]"
1.0985042,-0.49005455,rexxentrum,"['zadash', 'cobalt']","(1.0985041856765747, -0.49005454778671265)","[872, 1041]"
0.48912695,-0.48156908,taryon,"['tary', 'doty', 'darrington']","(0.48912695050239563, -0.4815690815448761)","[1188, 1187, 1186]"
0.6582899,-0.930135,son,['father'],"(0.658289909362793, -0.9301350116729736)",[878]
0.8603536,-0.17945774,appeared,"['appears', 'revealed']","(0.8603535890579224, -0.17945773899555206)","[555, 383]"
-0.921575,-0.25596645,total,"['seven', 'plus', 'six', 'eight', 'nine', 'ten', 'five', 'points']","(-0.9215750098228455, -0.255966454744339)","[488, 1120, 447, 274, 110, 424, 446, 755]"
-0.52733546,-0.76961976,play,"['sit', 'dungeons', 'game', 'playing']","(-0.5273354649543762, -0.7696197628974915)","[1106, 796, 930, 922]"
0.390985,-0.278399,avantika,"['vandran', 'captain', 'eater', 'fjord']","(0.39098501205444336, -0.2783989906311035)","[1185, 163, 1039, 111]"
-0.00751254,-0.29799488,beauregard,"['beau', 'fjord', 'molly', 'nott', 'jester', 'caduceus', 'yasha', 'caleb', 'keg']","(-0.007512540090829134, -0.2979948818683624)","[861, 111, 1004, 857, 858, 876, 859, 211, 1173]"
-0.37456158,-0.82551265,message,"['send', 'sending', 'tell', 'letter']","(-0.3745615780353546, -0.8255126476287842)","[685, 595, 778, 679]"
0.3407237,-0.10083206,map,[],"(0.3407236933708191, -0.10083205997943878)",[]
0.28202525,1.1307461,filled,['small'],"(0.2820252478122711, 1.1307461261749268)",[465]
-0.03159382,1.1981574,leather,['armor'],"(-0.031593818217515945, 1.1981574296951294)",[305]
0.7217557,0.17012966,north,['south'],"(0.7217556834220886, 0.170129656791687)",[532]
-0.23751304,0.5860549,cart,[],"(-0.23751303553581238, 0.5860549211502075)",[]
0.115936086,-0.41657117,girl,"['young', 'woman', 'halfling', 'boy', 'goblin', 'man', 'female']","(0.11593608558177948, -0.41657117009162903)","[170, 164, 295, 999, 16, 551, 26]"
-0.3286343,-0.51102275,boy,"['man', 'girl', 'young']","(-0.3286342918872833, -0.5110227465629578)","[551, 998, 170]"
-0.33552966,0.061626017,break,"['jump', 'push', 'take']","(-0.3355296552181244, 0.06162601709365845)","[522, 484, 202]"
-0.4012239,0.22789706,frumpkin,"['caleb', 'nott', 'caduceus', 'jester']","(-0.40122389793395996, 0.2278970628976822)","[211, 857, 876, 858]"
-0.40669876,-0.6549304,spend,"['spent', 'get', 'hours', 'take']","(-0.4066987633705139, -0.6549304127693176)","[175, 199, 761, 202]"
-0.30693033,-0.9568132,wanted,"['wants', 'could', 'want', 'tried', 'will', 'should']","(-0.3069303333759308, -0.9568132162094116)","[747, 259, 3, 968, 541, 57]"
-0.07751296,-0.36335382,molly,"['beau', 'fjord', 'yasha', 'nott', 'caleb', 'jester', 'beauregard', 'caduceus', 'keg']","(-0.0775129571557045, -0.36335381865501404)","[861, 111, 859, 857, 211, 858, 991, 876, 1173]"
0.016374994,1.3734992,arms,['hands'],"(0.016374994069337845, 1.3734991550445557)",[516]
-0.6415323,-0.3987944,worth,"['gold', 'pieces']","(-0.641532301902771, -0.39879441261291504)","[237, 275]"
0.63914204,-0.16769752,individual,['woman'],"(0.6391420364379883, -0.16769751906394958)",[164]
-0.16867179,0.76271594,cloak,"['leather', 'wearing', 'armor']","(-0.16867178678512573, 0.7627159357070923)","[995, 303, 305]"
-0.55247766,-0.38682997,somebody,"['someone', 'anybody', 'anyone', 'something', 'else', 'everybody']","(-0.5524776577949524, -0.3868299722671509)","[618, 1017, 325, 530, 454, 1035]"
1.4079598,-0.23186575,westruun,"['emon', 'town']","(1.4079598188400269, -0.2318657487630844)","[681, 331]"
0.84823513,-0.2845952,search,['find'],"(0.8482351303100586, -0.28459519147872925)",[326]
0.84475565,-0.4284391,encounter,"['battle', 'fight']","(0.8447556495666504, -0.42843911051750183)","[409, 313]"
-0.3095949,-0.55646336,read,"['learn', 'talk']","(-0.30959489941596985, -0.556463360786438)","[99, 649]"
-1.0267382,-0.39327595,taliesin,"['sam', 'travis', 'liam', 'laura', 'marisha', 'ashley', 'noelle', 'matt', 'mary']","(-1.026738166809082, -0.3932759463787079)","[1078, 1071, 154, 1085, 927, 1091, 1192, 1064, 1191]"
0.66481835,-0.16882344,ripley,"['cassandra', 'percy', 'briarwoods']","(0.6648183465003967, -0.16882343590259552)","[386, 291, 682]"
-0.016881075,0.96234554,color,['blue'],"(-0.016881074756383896, 0.962345540523529)",[37]
-0.7226659,-0.40048522,anybody,"['anyone', 'somebody', 'anything', 'someone', 'else', 'everybody', 'nothing', 'something']","(-0.7226659059524536, -0.40048521757125854)","[325, 1009, 289, 618, 454, 1035, 762, 530]"
-0.22982217,-1.0071988,pay,[],"(-0.22982217371463776, -1.0071988105773926)",[]
1.2405089,-0.6803934,clasp,[],"(1.2405089139938354, -0.680393397808075)",[]
0.5180755,0.32514557,held,"['holding', 'currently', 'taken']","(0.5180755257606506, 0.32514557242393494)","[429, 1104, 662]"
-0.27427876,0.9517006,acid,['poison'],"(-0.27427875995635986, 0.9517006278038025)",[1061]
0.4338061,-0.07350614,platinum,"['gold', 'silver']","(0.43380609154701233, -0.07350613921880722)","[237, 304]"
-0.43098748,-0.6723132,kill,"['killed', 'shoot']","(-0.43098747730255127, -0.6723132133483887)","[572, 457]"
0.11126864,1.4462312,gray,"['black', 'skin']","(0.11126863956451416, 1.4462312459945679)","[38, 173]"
0.52701503,-0.11861772,ways,[],"(0.5270150303840637, -0.1186177209019661)",[]
-0.24722826,-0.1716642,ability,[],"(-0.24722826480865479, -0.17166419327259064)",[]
0.38913235,-0.23076807,rather,['than'],"(0.3891323506832123, -0.23076806962490082)",[547]
-0.9164671,-0.65982604,wrong,[],"(-0.9164670705795288, -0.6598260402679443)",[]
0.031933814,-0.7779121,plan,['happened'],"(0.03193381428718567, -0.7779120802879333)",[936]
0.46483523,-0.54600644,percival,"['rolo', 'de']","(0.4648352265357971, -0.546006441116333)","[364, 363]"
-0.7441114,-0.237405,technically,"['advantage', 'because', 'disadvantage', 'correct', 'believe']","(-0.7441114187240601, -0.23740500211715698)","[1127, 816, 1160, 1102, 1095]"
0.29117092,-0.70997363,join,"['help', 'follow', 'leave', 'fight', 'kill']","(0.2911709249019623, -0.7099736332893372)","[351, 435, 431, 313, 1023]"
0.09675107,0.7951983,creature,"['entity', 'giant']","(0.09675107151269913, 0.7951983213424683)","[734, 406]"
-0.18763709,-0.71018285,our,['tonight'],"(-0.1876370906829834, -0.7101828455924988)",[1132]
-0.896682,-0.5767651,everybody,"['everyone', 'anybody', 'somebody', 'anyone', 'everything', 'anyway', 'me']","(-0.8966820240020752, -0.5767651200294495)","[240, 1017, 1009, 325, 664, 1093, 1062]"
-0.41907698,0.088033244,brings,"['finishes', 'bring', 'ends', 'join', 'puts']","(-0.41907697916030884, 0.08803324401378632)","[1119, 103, 636, 1032, 650]"
-0.58973974,0.08475916,potion,"['healing', 'potions']","(-0.5897397398948669, 0.08475916087627411)","[982, 983]"
-0.786934,0.17388572,feel,"['feels', 'feeling']","(-0.7869340181350708, 0.17388571798801422)","[546, 617]"
0.77202183,-0.13950801,eater,['ship'],"(0.7720218300819397, -0.13950800895690918)",[182]
-0.08995475,1.175485,chains,"['chain', 'heavy']","(-0.08995474874973297, 1.1754850149154663)","[523, 571]"
1.3601711,-0.5328296,cobalt,"['soul', 'rexxentrum']","(1.3601710796356201, -0.5328295826911926)","[9, 984]"
-0.061587203,0.65001553,snake,"['shelby', 'giant']","(-0.06158720329403877, 0.6500155329704285)","[1211, 406]"
0.7559489,-0.5841361,gilmore,"['vax', 'allura']","(0.7559489011764526, -0.5841361284255981)","[235, 680]"
-1.640712,-0.18919277,bonus,"['action', 'use']","(-1.640712022781372, -0.1891927719116211)","[639, 503]"
-1.0029094,-0.62162364,saving,"['constitution', 'wisdom', 'dexterity', 'throw', 'save']","(-1.0029094219207764, -0.6216236352920532)","[1138, 1184, 1140, 462, 798]"
-1.4426533,-0.2883567,rolled,"['natural', 'roll', 'plus']","(-1.4426532983779907, -0.2883566915988922)","[736, 375, 1120]"
-0.80812556,-0.12545736,pretty,"['really', 'too', 'very', 'super']","(-0.8081255555152893, -0.12545736134052277)","[728, 459, 117, 1194]"
-1.3635554,-0.37910938,damn,"['oh', 'laughs']","(-1.3635554313659668, -0.37910938262939453)","[342, 1146]"
0.2048218,0.65654343,actual,['itself'],"(0.20482179522514343, 0.6565434336662292)",[597]
-1.1449779,-0.36111632,laughter,"['laughs', 'ah']","(-1.1449779272079468, -0.36111631989479065)","[1146, 1110]"
-1.3173842,-0.95445645,thank,"['thanks', 'love']","(-1.3173842430114746, -0.9544564485549927)","[563, 875]"
-0.4960163,-0.25962278,music,['singing'],"(-0.4960162937641144, -0.2596227824687958)",[1150]
-0.60844845,1.0461732,blast,['bolt'],"(-0.6084484457969666, 1.0461732149124146)",[506]
-1.0302804,0.73562074,grab,"['pull', 'try']","(-1.030280351638794, 0.7356207370758057)","[472, 574]"
-0.7322756,-0.93654305,amazing,['awesome'],"(-0.7322756052017212, -0.9365430474281311)",[1092]
-1.0932347,0.33227688,double,['yeah'],"(-1.093234658241272, 0.3322768807411194)",[1094]
-0.3734917,-0.17597637,aren,"['are', 're', 'not']","(-0.37349170446395874, -0.17597636580467224)","[50, 350, 66]"
-1.0057718,-0.09740778,nice,['good'],"(-1.0057717561721802, -0.09740778058767319)",[735]
-1.1084383,-0.60921645,dice,[],"(-1.10843825340271, -0.6092164516448975)",[]
0.13377579,0.0048199864,attacking,"['attacks', 'fighting']","(0.13377578556537628, 0.0048199864104390144)","[518, 308]"
-0.8259665,0.5067547,poison,['damage'],"(-0.825966477394104, 0.5067546963691711)",[635]
-0.91758025,-0.5713101,me,"['us', 'please', 'just', 'him', 'say']","(-0.917580246925354, -0.5713101029396057)","[1067, 1066, 179, 112, 684]"
-1.0275282,-0.5345488,cool,"['awesome', 'great']","(-1.027528166770935, -0.534548819065094)","[1092, 972]"
-0.9716472,-0.01759213,matt,"['liam', 'so', 'sam', 'marisha', 'travis', 'ashley', 'laura', 'taliesin', 'yeah', 'actually']","(-0.9716472029685974, -0.017592130228877068)","[154, 267, 1078, 927, 1071, 1091, 1085, 1014, 1094, 801]"
-0.4250735,0.16782764,bunch,"['ass', 'lot']","(-0.425073504447937, 0.16782763600349426)","[495, 321]"
-1.1419414,-0.7391789,please,"['me', 'yes']","(-1.1419414281845093, -0.7391788959503174)","[1062, 862]"
-0.50865614,-0.60204715,us,"['me', 'them', 'everybody', 'people']","(-0.5086561441421509, -0.6020471453666687)","[1062, 90, 1035, 329]"
-0.5117096,-0.9037537,welcome,"['hello', 'tonight', 'critical']","(-0.5117095708847046, -0.9037536978721619)","[787, 1132, 155]"
-0.5154605,-0.7282491,fun,"['happy', 'ball']","(-0.5154604911804199, -0.7282490730285645)","[892, 1143]"
-0.0032324959,-0.9469474,players,['game'],"(-0.0032324958592653275, -0.9469473958015442)",[930]
-1.1349759,-0.38992044,travis,"['sam', 'marisha', 'laura', 'liam', 'taliesin', 'ashley', 'noelle', 'matt', 'mica', 'dan']","(-1.1349759101867676, -0.3899204432964325)","[1078, 927, 1085, 154, 1014, 1091, 1192, 1064, 1209, 1207]"
0.05618697,0.7687132,size,[],"(0.056186970323324203, 0.7687131762504578)",[]
1.1236653,-0.29339805,herd,['kevdak'],"(1.1236653327941895, -0.29339805245399475)",[1074]
0.420985,0.10093264,kevdak,"['herd', 'grog']","(0.42098501324653625, 0.10093264281749725)","[1073, 248]"
-0.4989816,-0.8984464,course,['yes'],"(-0.4989815950393677, -0.8984463810920715)",[862]
-0.5022999,0.10757768,yourself,"['manage', 'you', 'your', 'try']","(-0.5022999048233032, 0.10757768154144287)","[670, 2, 853, 574]"
-0.33703175,0.32313794,boat,"['ship', 'island']","(-0.337031751871109, 0.32313793897628784)","[182, 978]"
-1.0921671,-0.4824687,sam,"['laura', 'marisha', 'travis', 'liam', 'taliesin', 'ashley', 'matt', 'noelle', 'mary', 'mean']","(-1.0921671390533447, -0.48246869444847107)","[1085, 927, 1071, 154, 1014, 1091, 1064, 1192, 1191, 1122]"
-0.618701,-0.47594357,unless,"['if', 'anything']","(-0.6187009811401367, -0.47594356536865234)","[139, 289]"
-1.1485959,-0.58758885,laugh,"['right', 'laughter', 'righty', 'laughs']","(-1.148595929145813, -0.5875888466835022)","[519, 1050, 1166, 1146]"
-0.93064934,-0.44058084,orion,"['liam', 'laura', 'sam', 'marisha', 'ashley', 'chris', 'taliesin', 'travis', 'mary']","(-0.9306493401527405, -0.4405808448791504)","[154, 1085, 1078, 927, 1091, 1193, 1014, 1071, 1191]"
-0.7430866,-0.5181412,am,"['re', 'is']","(-0.743086576461792, -0.5181412100791931)","[350, 6]"
-0.33799726,-0.68644214,exactly,"['mean', 'what', 'remember']","(-0.3379972577095032, -0.6864421367645264)","[1122, 0, 134]"
-0.1904121,-0.49280962,sometimes,['often'],"(-0.19041210412979126, -0.49280962347984314)",[958]
-1.147182,-0.41086835,laura,"['marisha', 'sam', 'travis', 'liam', 'taliesin', 'ashley', 'noelle', 'mica', 'mary', 'mean']","(-1.1471819877624512, -0.4108683466911316)","[927, 1078, 1071, 154, 1014, 1091, 1192, 1209, 1191, 1122]"
-1.2174654,-0.63032156,hey,"['laughter', 'laughs', 'ah']","(-1.2174654006958008, -0.6303215622901917)","[1050, 1146, 1110]"
-0.66932577,-0.1491219,guys,"['you', 'so', 'matt']","(-0.6693257689476013, -0.14912189543247223)","[2, 267, 1064]"
-0.2427083,-0.34314606,interesting,[],"(-0.24270829558372498, -0.34314605593681335)",[]
-1.1685449,-0.6927373,zac,"['dan', 'ify', 'travis', 'ashley', 'liam', 'sam', 'marisha', 'taliesin']","(-1.168544888496399, -0.6927372813224792)","[1207, 1204, 1071, 1091, 154, 1078, 927, 1014]"
-1.6466928,-0.3807579,okay,"['yeah', 'laughs', 'yes', 'yep', 'oh', 'laughter']","(-1.6466927528381348, -0.3807578980922699)","[1094, 1146, 862, 1099, 342, 1050]"
-1.2251364,-0.51318115,ashley,"['sam', 'liam', 'travis', 'laura', 'marisha', 'taliesin', 'noelle', 'matt', 'oh', 'orion']","(-1.225136399269104, -0.5131811499595642)","[1078, 154, 1071, 1085, 927, 1014, 1192, 1064, 342, 1081]"
-0.9201503,-0.6189472,awesome,"['amazing', 'cool']","(-0.9201502799987793, -0.6189472079277039)","[1055, 1063]"
-0.8657138,-0.5096453,anyway,"['liam', 'guess']","(-0.8657137751579285, -0.5096452832221985)","[154, 1154]"
-1.2482942,-0.23058945,yeah,"['okay', 'yes']","(-1.2482942342758179, -0.23058944940567017)","[1090, 862]"
-0.54365104,-0.69627315,believe,"['think', 'actually', 'mean', 'technically']","(-0.5436510443687439, -0.696273148059845)","[311, 801, 1122, 1031]"
-0.013826572,-0.84951276,reason,"['question', 'problem']","(-0.013826572336256504, -0.8495127558708191)","[890, 292]"
-0.67741925,-0.37992954,stuff,['things'],"(-0.6774192452430725, -0.3799295425415039)",[132]
-1.2181506,-0.58710194,cheering,"['laughs', 'laughter']","(-1.2181506156921387, -0.587101936340332)","[1146, 1050]"
-1.64498,-0.050718468,yep,"['yeah', 'okay', 'yes', 'nope']","(-1.6449799537658691, -0.05071846768260002)","[1094, 1090, 862, 1165]"
-1.3704431,-0.7260603,wow,['laughter'],"(-1.3704431056976318, -0.7260602712631226)",[1050]
0.04751274,0.6505247,beautiful,[],"(0.04751273989677429, 0.6505246758460999)",[]
-0.82246804,-0.1719776,correct,"['technically', 'yeah', 'yes', 'yep', 'believe', 'because', 'sure']","(-0.8224680423736572, -0.17197759449481964)","[1031, 1094, 862, 1099, 1095, 816, 651]"
0.019726682,0.714952,middle,"['front', 'center']","(0.01972668245434761, 0.7149519920349121)","[445, 51]"
0.2618448,0.5590104,currently,"['standing', 'still', 'now']","(0.26184481382369995, 0.55901038646698)","[243, 387, 121]"
0.1074594,1.566776,ceiling,['floor'],"(0.1074594035744667, 1.5667760372161865)",[263]
-0.56385297,-0.04349436,sit,"['play', 'dungeons', 'ass']","(-0.5638529658317566, -0.04349435865879059)","[989, 796, 495]"
-1.3771904,-0.2024793,miss,"['sorry', 'say']","(-1.377190351486206, -0.2024793028831482)","[1108, 684]"
-1.089074,-0.60680336,sorry,['laughs'],"(-1.0890740156173706, -0.6068033576011658)",[1146]
-0.6540296,-0.3927193,fair,['fine'],"(-0.6540296077728271, -0.3927192986011505)",[475]
